"P_IDENT","Catalog_ID","S_NYSM_NUM","UNIT_ID","Shape_Area","POINT_X","POINT_Y","U_TYPE","U_LBL","LEVEL_ID","L_STRAT","START","END","Assemblage","MATNAME","TYPENAME","CATNAME","CODE","IDENTIFY","BEGDATE","ENDDATE","N"
"1BOW.27.101",4555,"12644",444,0.97,546407.93,4685637.90,"EU","07",1859,"2",19.40,31.60,"Other","Bone/Antler","Refuse/Unmodified","Bone","UDB","unidentified bone frag",,,3
"1BOW.27.101",4935,"12645",472,1.00,546395.78,4685610.31,"EU","07",1752,"2",12.00,29.40,"Domestic","Bone/Antler","Personal Item","Button","BB","bone button",,,1
"1BOW.27.101",5520,"12644",444,0.97,546407.93,4685637.90,"EU","07",1862,"5",69.20,79.20,"Other","Shell","Refuse/Unmodified","Clam Shell","CS","clam shell",,,1
"1BOW.27.101",4634,"12644",444,0.97,546407.93,4685637.90,"EU","07",1861,"4",56.80,69.20,"Other","Shell","Refuse/Unmodified","Clam Shell","CS","clam shell",,,4
"1BOW.27.101",4600,"12644",444,0.97,546407.93,4685637.90,"EU","07",1860,"3",31.60,56.80,"Other","Shell","Refuse/Unmodified","Clam Shell","CS","clam shell",,,8
"1BOW.27.101",5020,"12645",472,1.00,546395.78,4685610.31,"EU","07",1754,"4",38.80,48.00,"Other","Shell","Refuse/Unmodified","Clam Shell","CS","clam shell",,,8
"1BOW.27.101",5175,"12645",472,1.00,546395.78,4685610.31,"EU","07",1758,"8",73.40,80.20,"Other","Shell","Refuse/Unmodified","Clam Shell","CS","clam shell",,,2
"1BOW.27.101",5146,"12645",472,1.00,546395.78,4685610.31,"EU","07",1757,"7",67.60,73.40,"Other","Shell","Refuse/Unmodified","Clam Shell","CS","clam shell",,,1
"1BOW.27.101",4999,"12645",472,1.00,546395.78,4685610.31,"EU","07",1753,"3",29.40,38.80,"Other","Shell","Refuse/Unmodified","Clam Shell","CS","clam shell",,,7
"1BOW.27.101",4933,"12645",472,1.00,546395.78,4685610.31,"EU","07",1752,"2",12.00,29.40,"Other","Shell","Refuse/Unmodified","Clam Shell","CS","clam shell",,,6
"1BOW.27.101",5100,"12645",472,1.00,546395.78,4685610.31,"EU","07",1756,"6",57.40,67.60,"Other","Shell","Refuse/Unmodified","Clam Shell","CS","clam shell",,,2
"1BOW.27.101",5052,"12645",472,1.00,546395.78,4685610.31,"EU","07",1755,"5",48.00,57.40,"Other","Shell","Refuse/Unmodified","Clam Shell","CS","clam shell",,,3
"1BOW.27.101",4934,"12645",472,1.00,546395.78,4685610.31,"EU","07",1752,"2",12.00,29.40,"Other","Shell","Refuse/Unmodified","Oyster Shell","OYS","oyster shell",,,21
"1BOW.27.101",4905,"12645",472,1.00,546395.78,4685610.31,"EU","07",1751,"1",3.60,12.00,"Other","Shell","Refuse/Unmodified","Oyster Shell","OYS","oyster shell",,,30
"1BOW.27.101",5054,"12645",472,1.00,546395.78,4685610.31,"EU","07",1755,"5",48.00,57.40,"Domestic","Shell","Worked","Button","SB","shell button",,,1
"1BOW.27.101",4598,"12644",444,0.97,546407.93,4685637.90,"EU","07",1860,"3",31.60,56.80,"Other","Botanical","Sample","Charcoal","OCH","charcoal",,,1
"1BOW.27.101",5147,"12645",472,1.00,546395.78,4685610.31,"EU","07",1757,"7",67.60,73.40,"Other","Botanical","Sample","Charcoal","OCH","charcoal",,,1
"1BOW.27.101",4928,"12645",472,1.00,546395.78,4685610.31,"EU","07",1751,"1",3.60,12.00,"Other","Botanical","Sample","Charcoal","OCH","charcoal",,,2
"1BOW.27.101",5027,"12645",472,1.00,546395.78,4685610.31,"EU","07",1754,"4",38.80,48.00,"Other","Botanical","Sample","Charcoal","OCH","charcoal",,,2
"1BOW.27.101",5106,"12645",472,1.00,546395.78,4685610.31,"EU","07",1756,"6",57.40,67.60,"Other","Botanical","Sample","Charcoal","OCH","charcoal",,,8
"1BOW.27.101",5065,"12645",472,1.00,546395.78,4685610.31,"EU","07",1755,"5",48.00,57.40,"Other","Botanical","Sample","Charcoal","OCH","charcoal",,,2
"1BOW.27.101",5176,"12645",472,1.00,546395.78,4685610.31,"EU","07",1758,"8",73.40,80.20,"Other","Botanical","Sample","Charcoal","OCH","charcoal",,,1
"1BOW.27.101",4913,"12645",472,1.00,546395.78,4685610.31,"EU","07",1751,"1",3.60,12.00,"Other","Botanical","Sample","Nut","BNUT","nut (botanical)",,,1
"1BOW.27.101",4912,"12645",472,1.00,546395.78,4685610.31,"EU","07",1751,"1",3.60,12.00,"Other","Botanical","Sample","Wood","WOOD","wood frag",,,3
"1BOW.27.101",5118,"12645",472,1.00,546395.78,4685610.31,"EU","07",1756,"6",57.40,67.60,"Other","Botanical","Sample","Wood","WOOD","wood frag",,,1
"1BOW.27.101",5529,"12644",444,0.97,546407.93,4685637.90,"EU","07",1862,"5",69.20,79.20,"Other","Metal","Unidentified","Ferrous","UIS","unidentified iron/steel",,,4
"1BOW.27.101",4603,"12644",444,0.97,546407.93,4685637.90,"EU","07",1860,"3",31.60,56.80,"Other","Metal","Unidentified","Ferrous","UIS","unidentified iron/steel",,,1
"1BOW.27.101",5516,"12644",444,0.97,546407.93,4685637.90,"EU","07",1861,"4",56.80,69.20,"Other","Metal","Unidentified","Ferrous","UIS","unidentified iron/steel",,,1
"1BOW.27.101",4556,"12644",444,0.97,546407.93,4685637.90,"EU","07",1859,"2",19.40,31.60,"Other","Metal","Unidentified","Ferrous","UIS","unidentified iron/steel",,,4
"1BOW.27.101",5044,"12645",472,1.00,546395.78,4685610.31,"EU","07",1754,"4",38.80,48.00,"Other","Metal","Unidentified","Ferrous","UIS","unidentified iron/steel",,,3
"1BOW.27.101",5095,"12645",472,1.00,546395.78,4685610.31,"EU","07",1755,"5",48.00,57.40,"Other","Metal","Unidentified","Ferrous","UIS","unidentified iron/steel",,,1
"1BOW.27.101",4960,"12645",472,1.00,546395.78,4685610.31,"EU","07",1752,"2",12.00,29.40,"Other","Metal","Unidentified","Ferrous","UIS","unidentified iron/steel",,,1
"1BOW.27.101",5041,"12645",472,1.00,546395.78,4685610.31,"EU","07",1754,"4",38.80,48.00,"Other","Metal","Unidentified","Ferrous","UIS","unidentified iron/steel",,,1
"1BOW.27.101",5113,"12645",472,1.00,546395.78,4685610.31,"EU","07",1756,"6",57.40,67.60,"Other","Metal","Unidentified","Ferrous","UIS","unidentified iron/steel",,,1
"1BOW.27.101",5040,"12645",472,1.00,546395.78,4685610.31,"EU","07",1754,"4",38.80,48.00,"Other","Metal","Unidentified","Ferrous","UIS","unidentified iron/steel",,,1
"1BOW.27.101",5082,"12645",472,1.00,546395.78,4685610.31,"EU","07",1755,"5",48.00,57.40,"Other","Metal","Unidentified","Ferrous","UIS","unidentified iron/steel",,,1
"1BOW.27.101",5039,"12645",472,1.00,546395.78,4685610.31,"EU","07",1754,"4",38.80,48.00,"Other","Metal","Unidentified","Ferrous","UIS","unidentified iron/steel",,,1
"1BOW.27.101",4990,"12645",472,1.00,546395.78,4685610.31,"EU","07",1753,"3",29.40,38.80,"Other","Metal","Unidentified","Ferrous","UIS","unidentified iron/steel",,,1
"1BOW.27.101",4922,"12645",472,1.00,546395.78,4685610.31,"EU","07",1751,"1",3.60,12.00,"Other","Metal","Unidentified","Ferrous","UIS","unidentified iron/steel",,,1
"1BOW.27.101",5043,"12645",472,1.00,546395.78,4685610.31,"EU","07",1754,"4",38.80,48.00,"Other","Metal","Unidentified","Ferrous","UIS","unidentified iron/steel",,,11
"1BOW.27.101",5134,"12645",472,1.00,546395.78,4685610.31,"EU","07",1756,"6",57.40,67.60,"Other","Metal","Unidentified","Ferrous","UIS","unidentified iron/steel",,,1
"1BOW.27.101",5235,"12645",472,1.00,546395.78,4685610.31,"EU","07",1759,"9",80.20,83.40,"Other","Metal","Unidentified","Ferrous","UIS","unidentified iron/steel",,,1
"1BOW.27.101",5219,"12645",472,1.00,546395.78,4685610.31,"EU","07",1758,"8",73.40,80.20,"Other","Metal","Unidentified","Ferrous","UIS","unidentified iron/steel",,,18
"1BOW.27.101",4967,"12645",472,1.00,546395.78,4685610.31,"EU","07",1752,"2",12.00,29.40,"Other","Metal","Unidentified","Ferrous","UIS","unidentified iron/steel",,,1
"1BOW.27.101",4968,"12645",472,1.00,546395.78,4685610.31,"EU","07",1752,"2",12.00,29.40,"Other","Metal","Unidentified","Ferrous","UIS","unidentified iron/steel",,,1
"1BOW.27.101",5220,"12645",472,1.00,546395.78,4685610.31,"EU","07",1758,"8",73.40,80.20,"Other","Metal","Unidentified","Ferrous","UIS","unidentified iron/steel",,,1
"1BOW.27.101",4921,"12645",472,1.00,546395.78,4685610.31,"EU","07",1751,"1",3.60,12.00,"Other","Metal","Unidentified","Ferrous","UIS","unidentified iron/steel",,,4
"1BOW.27.101",5097,"12645",472,1.00,546395.78,4685610.31,"EU","07",1755,"5",48.00,57.40,"Other","Metal","Unidentified","Ferrous","UIS","unidentified iron/steel",,,1
"1BOW.27.101",5092,"12645",472,1.00,546395.78,4685610.31,"EU","07",1755,"5",48.00,57.40,"Other","Metal","Unidentified","Ferrous","UIS","unidentified iron/steel",,,1
"1BOW.27.101",5079,"12645",472,1.00,546395.78,4685610.31,"EU","07",1755,"5",48.00,57.40,"Other","Metal","Unidentified","Ferrous","UIS","unidentified iron/steel",,,1
"1BOW.27.101",4961,"12645",472,1.00,546395.78,4685610.31,"EU","07",1752,"2",12.00,29.40,"Other","Metal","Unidentified","Ferrous","UIS","unidentified iron/steel",,,1
"1BOW.27.101",5173,"12645",472,1.00,546395.78,4685610.31,"EU","07",1757,"7",67.60,73.40,"Other","Metal","Unidentified","Ferrous","UIS","unidentified iron/steel",,,4
"1BOW.27.101",4962,"12645",472,1.00,546395.78,4685610.31,"EU","07",1752,"2",12.00,29.40,"Other","Metal","Unidentified","Other Metal","OM","other metal",,,1
"1BOW.27.101",5096,"12645",472,1.00,546395.78,4685610.31,"EU","07",1755,"5",48.00,57.40,"Other","Metal","Unidentified","Other Metal","OM","other metal",,,1
"1BOW.27.101",4963,"12645",472,1.00,546395.78,4685610.31,"EU","07",1752,"2",12.00,29.40,"Domestic","Metal","Personal Item","Clothing Related","OCMT","other clothing-related metal object",,,1
"1BOW.27.101",4919,"12645",472,1.00,546395.78,4685610.31,"EU","07",1751,"1",3.60,12.00,"Domestic","Metal","Personal Item","Clothing Related","OCMT","other clothing-related metal object",,,1
"1BOW.27.101",5085,"12645",472,1.00,546395.78,4685610.31,"EU","07",1755,"5",48.00,57.40,"Domestic","Metal","Personal Item","Clothing Related","OCMT","other clothing-related metal object",,,1
"1BOW.27.101",4964,"12645",472,1.00,546395.78,4685610.31,"EU","07",1752,"2",12.00,29.40,"Domestic","Metal","Personal Item","Clothing Related","PEYE","eyelet/grommet clothing fastener",,,2
"1BOW.27.101",5217,"12645",472,1.00,546395.78,4685610.31,"EU","07",1758,"8",73.40,80.20,"Domestic","Metal","Personal Item","Clothing Related","SNAP","snap-type clothing fastener",,,1
"1BOW.27.101",4959,"12645",472,1.00,546395.78,4685610.31,"EU","07",1752,"2",12.00,29.40,"Domestic","Metal","Personal Item","Jewelry","CHAI","chain frag",,,1
"1BOW.27.101",5078,"12645",472,1.00,546395.78,4685610.31,"EU","07",1755,"5",48.00,57.40,"Architectural","Metal","Architectural Hardware","Wrought Nail","UWN","unidentified wrought nail",,,1
"1BOW.27.101",4946,"12645",472,1.00,546395.78,4685610.31,"EU","07",1752,"2",12.00,29.40,"Architectural","Metal","Architectural Hardware","Cut Nail","ECN","cut nail, early machine-made head","ca.1815","ca. 1835",1
"1BOW.27.101",4604,"12644",444,0.97,546407.93,4685637.90,"EU","07",1860,"3",31.60,56.80,"Architectural","Metal","Architectural Hardware","Cut Nail","MCN","machine cut nail","ca. 1835",,3
"1BOW.27.101",5517,"12644",444,0.97,546407.93,4685637.90,"EU","07",1861,"4",56.80,69.20,"Architectural","Metal","Architectural Hardware","Cut Nail","MCN","machine cut nail","ca. 1835",,9
"1BOW.27.101",5526,"12644",444,0.97,546407.93,4685637.90,"EU","07",1862,"5",69.20,79.20,"Architectural","Metal","Architectural Hardware","Cut Nail","MCN","machine cut nail","ca. 1835",,2
"1BOW.27.101",4549,"12644",444,0.97,546407.93,4685637.90,"EU","07",1858,"1",8.00,19.40,"Architectural","Metal","Architectural Hardware","Cut Nail","MCN","machine cut nail","ca. 1835",,1
"1BOW.27.101",5034,"12645",472,1.00,546395.78,4685610.31,"EU","07",1754,"4",38.80,48.00,"Architectural","Metal","Architectural Hardware","Cut Nail","MCN","machine cut nail","ca. 1835",,36
"1BOW.27.101",5212,"12645",472,1.00,546395.78,4685610.31,"EU","07",1758,"8",73.40,80.20,"Architectural","Metal","Architectural Hardware","Cut Nail","MCN","machine cut nail","ca. 1835",,9
"1BOW.27.101",5232,"12645",472,1.00,546395.78,4685610.31,"EU","07",1759,"9",80.20,83.40,"Architectural","Metal","Architectural Hardware","Cut Nail","MCN","machine cut nail","ca. 1835",,1
"1BOW.27.101",5172,"12645",472,1.00,546395.78,4685610.31,"EU","07",1757,"7",67.60,73.40,"Architectural","Metal","Architectural Hardware","Cut Nail","MCN","machine cut nail","ca. 1835",,8
"1BOW.27.101",5066,"12645",472,1.00,546395.78,4685610.31,"EU","07",1755,"5",48.00,57.40,"Architectural","Metal","Architectural Hardware","Cut Nail","MCN","machine cut nail","ca. 1835",,90
"1BOW.27.101",4955,"12645",472,1.00,546395.78,4685610.31,"EU","07",1752,"2",12.00,29.40,"Architectural","Metal","Architectural Hardware","Cut Nail","MCN","machine cut nail","ca. 1835",,32
"1BOW.27.101",4924,"12645",472,1.00,546395.78,4685610.31,"EU","07",1751,"1",3.60,12.00,"Architectural","Metal","Architectural Hardware","Cut Nail","MCN","machine cut nail","ca. 1835",,1
"1BOW.27.101",5108,"12645",472,1.00,546395.78,4685610.31,"EU","07",1756,"6",57.40,67.60,"Architectural","Metal","Architectural Hardware","Cut Nail","MCN","machine cut nail","ca. 1835",,33
"1BOW.27.101",5014,"12645",472,1.00,546395.78,4685610.31,"EU","07",1753,"3",29.40,38.80,"Architectural","Metal","Architectural Hardware","Cut Nail","MCN","machine cut nail","ca. 1835",,40
"1BOW.27.101",4548,"12644",444,0.97,546407.93,4685637.90,"EU","07",1858,"1",8.00,19.40,"Architectural","Metal","Architectural Hardware","Cut Nail","OCN","other cut nail","ca. 1835",,1
"1BOW.27.101",5166,"12645",472,1.00,546395.78,4685610.31,"EU","07",1757,"7",67.60,73.40,"Architectural","Metal","Architectural Hardware","Cut Nail","OCN","other cut nail","ca. 1835",,1
"1BOW.27.101",5069,"12645",472,1.00,546395.78,4685610.31,"EU","07",1755,"5",48.00,57.40,"Architectural","Metal","Architectural Hardware","Cut Nail","OCN","other cut nail","ca. 1835",,1
"1BOW.27.101",5527,"12644",444,0.97,546407.93,4685637.90,"EU","07",1862,"5",69.20,79.20,"Architectural","Metal","Architectural Hardware","Cut Nail","UCN","unidentified cut nail","ca. 1790",,3
"1BOW.27.101",5515,"12644",444,0.97,546407.93,4685637.90,"EU","07",1861,"4",56.80,69.20,"Architectural","Metal","Architectural Hardware","Cut Nail","UCN","unidentified cut nail","ca. 1790",,2
"1BOW.27.101",4605,"12644",444,0.97,546407.93,4685637.90,"EU","07",1860,"3",31.60,56.80,"Architectural","Metal","Architectural Hardware","Cut Nail","UCN","unidentified cut nail","ca. 1790",,3
"1BOW.27.101",4950,"12645",472,1.00,546395.78,4685610.31,"EU","07",1752,"2",12.00,29.40,"Architectural","Metal","Architectural Hardware","Cut Nail","UCN","unidentified cut nail","ca. 1790",,9
"1BOW.27.101",5171,"12645",472,1.00,546395.78,4685610.31,"EU","07",1757,"7",67.60,73.40,"Architectural","Metal","Architectural Hardware","Cut Nail","UCN","unidentified cut nail","ca. 1790",,6
"1BOW.27.101",5067,"12645",472,1.00,546395.78,4685610.31,"EU","07",1755,"5",48.00,57.40,"Architectural","Metal","Architectural Hardware","Cut Nail","UCN","unidentified cut nail","ca. 1790",,45
"1BOW.27.101",5109,"12645",472,1.00,546395.78,4685610.31,"EU","07",1756,"6",57.40,67.60,"Architectural","Metal","Architectural Hardware","Cut Nail","UCN","unidentified cut nail","ca. 1790",,29
"1BOW.27.101",5233,"12645",472,1.00,546395.78,4685610.31,"EU","07",1759,"9",80.20,83.40,"Architectural","Metal","Architectural Hardware","Cut Nail","UCN","unidentified cut nail","ca. 1790",,1
"1BOW.27.101",5211,"12645",472,1.00,546395.78,4685610.31,"EU","07",1758,"8",73.40,80.20,"Architectural","Metal","Architectural Hardware","Cut Nail","UCN","unidentified cut nail","ca. 1790",,7
"1BOW.27.101",5013,"12645",472,1.00,546395.78,4685610.31,"EU","07",1753,"3",29.40,38.80,"Architectural","Metal","Architectural Hardware","Cut Nail","UCN","unidentified cut nail","ca. 1790",,25
"1BOW.27.101",5033,"12645",472,1.00,546395.78,4685610.31,"EU","07",1754,"4",38.80,48.00,"Architectural","Metal","Architectural Hardware","Cut Nail","UCN","unidentified cut nail","ca. 1790",,15
"1BOW.27.101",5035,"12645",472,1.00,546395.78,4685610.31,"EU","07",1754,"4",38.80,48.00,"Architectural","Metal","Architectural Hardware","Wire Nail","CWN","common wire nail","1875",,42
"1BOW.27.101",5110,"12645",472,1.00,546395.78,4685610.31,"EU","07",1756,"6",57.40,67.60,"Architectural","Metal","Architectural Hardware","Wire Nail","CWN","common wire nail","1875",,94
"1BOW.27.101",4926,"12645",472,1.00,546395.78,4685610.31,"EU","07",1751,"1",3.60,12.00,"Architectural","Metal","Architectural Hardware","Wire Nail","CWN","common wire nail","1875",,10
"1BOW.27.101",5213,"12645",472,1.00,546395.78,4685610.31,"EU","07",1758,"8",73.40,80.20,"Architectural","Metal","Architectural Hardware","Wire Nail","CWN","common wire nail","1875",,1
"1BOW.27.101",5170,"12645",472,1.00,546395.78,4685610.31,"EU","07",1757,"7",67.60,73.40,"Architectural","Metal","Architectural Hardware","Wire Nail","CWN","common wire nail","1875",,13
"1BOW.27.101",4948,"12645",472,1.00,546395.78,4685610.31,"EU","07",1752,"2",12.00,29.40,"Architectural","Metal","Architectural Hardware","Wire Nail","CWN","common wire nail","1875",,73
"1BOW.27.101",5016,"12645",472,1.00,546395.78,4685610.31,"EU","07",1753,"3",29.40,38.80,"Architectural","Metal","Architectural Hardware","Wire Nail","CWN","common wire nail","1875",,104
"1BOW.27.101",5070,"12645",472,1.00,546395.78,4685610.31,"EU","07",1755,"5",48.00,57.40,"Architectural","Metal","Architectural Hardware","Wire Nail","CWN","common wire nail","1875",,128
"1BOW.27.101",5112,"12645",472,1.00,546395.78,4685610.31,"EU","07",1756,"6",57.40,67.60,"Architectural","Metal","Architectural Hardware","Wire Nail","FWN","wire finishing nail","1875",,2
"1BOW.27.101",5071,"12645",472,1.00,546395.78,4685610.31,"EU","07",1755,"5",48.00,57.40,"Architectural","Metal","Architectural Hardware","Wire Nail","FWN","wire finishing nail","1875",,1
"1BOW.27.101",5017,"12645",472,1.00,546395.78,4685610.31,"EU","07",1753,"3",29.40,38.80,"Architectural","Metal","Architectural Hardware","Wire Nail","FWN","wire finishing nail","1875",,2
"1BOW.27.101",5128,"12645",472,1.00,546395.78,4685610.31,"EU","07",1756,"6",57.40,67.60,"Architectural","Metal","Architectural Hardware","Wire Nail","LCWN","large common wire nail (over 4 in. long)","1875",,2
"1BOW.27.101",4945,"12645",472,1.00,546395.78,4685610.31,"EU","07",1752,"2",12.00,29.40,"Architectural","Metal","Architectural Hardware","Wire Nail","LCWN","large common wire nail (over 4 in. long)","1875",,3
"1BOW.27.101",5081,"12645",472,1.00,546395.78,4685610.31,"EU","07",1755,"5",48.00,57.40,"Architectural","Metal","Architectural Hardware","Wire Nail","LCWN","large common wire nail (over 4 in. long)","1875",,2
"1BOW.27.101",4923,"12645",472,1.00,546395.78,4685610.31,"EU","07",1751,"1",3.60,12.00,"Architectural","Metal","Architectural Hardware","Wire Nail","RN","wire roofing nail","1875",,1
"1BOW.27.101",5215,"12645",472,1.00,546395.78,4685610.31,"EU","07",1758,"8",73.40,80.20,"Architectural","Metal","Architectural Hardware","Wire Nail","URN","unidentified wire nail","1875",,4
"1BOW.27.101",5169,"12645",472,1.00,546395.78,4685610.31,"EU","07",1757,"7",67.60,73.40,"Architectural","Metal","Architectural Hardware","Wire Nail","URN","unidentified wire nail","1875",,11
"1BOW.27.101",5068,"12645",472,1.00,546395.78,4685610.31,"EU","07",1755,"5",48.00,57.40,"Architectural","Metal","Architectural Hardware","Wire Nail","URN","unidentified wire nail","1875",,32
"1BOW.27.101",5230,"12645",472,1.00,546395.78,4685610.31,"EU","07",1759,"9",80.20,83.40,"Architectural","Metal","Architectural Hardware","Wire Nail","URN","unidentified wire nail","1875",,6
"1BOW.27.101",5111,"12645",472,1.00,546395.78,4685610.31,"EU","07",1756,"6",57.40,67.60,"Architectural","Metal","Architectural Hardware","Wire Nail","URN","unidentified wire nail","1875",,30
"1BOW.27.101",4925,"12645",472,1.00,546395.78,4685610.31,"EU","07",1751,"1",3.60,12.00,"Architectural","Metal","Architectural Hardware","Wire Nail","URN","unidentified wire nail","1875",,1
"1BOW.27.101",5036,"12645",472,1.00,546395.78,4685610.31,"EU","07",1754,"4",38.80,48.00,"Architectural","Metal","Architectural Hardware","Wire Nail","URN","unidentified wire nail","1875",,17
"1BOW.27.101",4951,"12645",472,1.00,546395.78,4685610.31,"EU","07",1752,"2",12.00,29.40,"Architectural","Metal","Architectural Hardware","Wire Nail","URN","unidentified wire nail","1875",,11
"1BOW.27.101",5015,"12645",472,1.00,546395.78,4685610.31,"EU","07",1753,"3",29.40,38.80,"Architectural","Metal","Architectural Hardware","Wire Nail","URN","unidentified wire nail","1875",,13
"1BOW.27.101",4949,"12645",472,1.00,546395.78,4685610.31,"EU","07",1752,"2",12.00,29.40,"Architectural","Metal","Architectural Hardware","Other Nail","UN","unidentified nail",,,2
"1BOW.27.101",5234,"12645",472,1.00,546395.78,4685610.31,"EU","07",1759,"9",80.20,83.40,"Architectural","Metal","Architectural Hardware","Other Nail","UN","unidentified nail",,,5
"1BOW.27.101",5216,"12645",472,1.00,546395.78,4685610.31,"EU","07",1758,"8",73.40,80.20,"Architectural","Metal","Architectural Hardware","Other Nail","UN","unidentified nail",,,4
"1BOW.27.101",5075,"12645",472,1.00,546395.78,4685610.31,"EU","07",1755,"5",48.00,57.40,"Architectural","Metal","Architectural Hardware","Other Nail","UN","unidentified nail",,,2
"1BOW.27.101",5528,"12644",444,0.97,546407.93,4685637.90,"EU","07",1862,"5",69.20,79.20,"Architectural","Metal","Architectural Hardware","Other Nail","USN","unidentified square nail",,,2
"1BOW.27.101",5231,"12645",472,1.00,546395.78,4685610.31,"EU","07",1759,"9",80.20,83.40,"Architectural","Metal","Architectural Hardware","Other Nail","USN","unidentified square nail",,,5
"1BOW.27.101",5210,"12645",472,1.00,546395.78,4685610.31,"EU","07",1758,"8",73.40,80.20,"Architectural","Metal","Architectural Hardware","Other Nail","USN","unidentified square nail",,,10
"1BOW.27.101",5077,"12645",472,1.00,546395.78,4685610.31,"EU","07",1755,"5",48.00,57.40,"Architectural","Metal","Architectural Hardware","Other Nail","USN","unidentified square nail",,,1
"1BOW.27.101",5168,"12645",472,1.00,546395.78,4685610.31,"EU","07",1757,"7",67.60,73.40,"Architectural","Metal","Architectural Hardware","Other Nail","USN","unidentified square nail",,,10
"1BOW.27.101",4994,"12645",472,1.00,546395.78,4685610.31,"EU","07",1753,"3",29.40,38.80,"Architectural","Metal","Architectural Hardware","Other Hardware","BLT","bolt",,,4
"1BOW.27.101",5130,"12645",472,1.00,546395.78,4685610.31,"EU","07",1756,"6",57.40,67.60,"Architectural","Metal","Architectural Hardware","Other Hardware","BLT","bolt",,,1
"1BOW.27.101",5094,"12645",472,1.00,546395.78,4685610.31,"EU","07",1755,"5",48.00,57.40,"Architectural","Metal","Architectural Hardware","Other Hardware","BLT","bolt",,,3
"1BOW.27.101",5047,"12645",472,1.00,546395.78,4685610.31,"EU","07",1754,"4",38.80,48.00,"Architectural","Metal","Architectural Hardware","Other Hardware","BLT","bolt",,,1
"1BOW.27.101",4956,"12645",472,1.00,546395.78,4685610.31,"EU","07",1752,"2",12.00,29.40,"Architectural","Metal","Architectural Hardware","Other Hardware","BLT","bolt",,,2
"1BOW.27.101",4954,"12645",472,1.00,546395.78,4685610.31,"EU","07",1752,"2",12.00,29.40,"Architectural","Metal","Architectural Hardware","Other Hardware","CABL","cable",,,1
"1BOW.27.101",5165,"12645",472,1.00,546395.78,4685610.31,"EU","07",1757,"7",67.60,73.40,"Architectural","Metal","Architectural Hardware","Other Hardware","GEAR","gear",,,1
"1BOW.27.101",4989,"12645",472,1.00,546395.78,4685610.31,"EU","07",1753,"3",29.40,38.80,"Architectural","Metal","Architectural Hardware","Other Hardware","HNDL","handle (metal)",,,1
"1BOW.27.101",5037,"12645",472,1.00,546395.78,4685610.31,"EU","07",1754,"4",38.80,48.00,"Architectural","Metal","Architectural Hardware","Other Hardware","HOOK","hook (hardware)",,,1
"1BOW.27.101",5129,"12645",472,1.00,546395.78,4685610.31,"EU","07",1756,"6",57.40,67.60,"Architectural","Metal","Architectural Hardware","Other Hardware","HOOK","hook (hardware)",,,1
"1BOW.27.101",5080,"12645",472,1.00,546395.78,4685610.31,"EU","07",1755,"5",48.00,57.40,"Architectural","Metal","Architectural Hardware","Other Hardware","HOOK","hook (hardware)",,,1
"1BOW.27.101",4957,"12645",472,1.00,546395.78,4685610.31,"EU","07",1752,"2",12.00,29.40,"Architectural","Metal","Architectural Hardware","Other Hardware","MHG","hinge",,,1
"1BOW.27.101",5073,"12645",472,1.00,546395.78,4685610.31,"EU","07",1755,"5",48.00,57.40,"Architectural","Metal","Architectural Hardware","Other Hardware","MHG","hinge",,,2
"1BOW.27.101",5038,"12645",472,1.00,546395.78,4685610.31,"EU","07",1754,"4",38.80,48.00,"Architectural","Metal","Architectural Hardware","Other Hardware","MHG","hinge",,,1
"1BOW.27.101",4920,"12645",472,1.00,546395.78,4685610.31,"EU","07",1751,"1",3.60,12.00,"Architectural","Metal","Architectural Hardware","Other Hardware","MHG","hinge",,,1
"1BOW.27.101",5131,"12645",472,1.00,546395.78,4685610.31,"EU","07",1756,"6",57.40,67.60,"Architectural","Metal","Architectural Hardware","Other Hardware","RVT","rivet",,,1
"1BOW.27.101",5093,"12645",472,1.00,546395.78,4685610.31,"EU","07",1755,"5",48.00,57.40,"Architectural","Metal","Architectural Hardware","Other Hardware","RVT","rivet",,,2
"1BOW.27.101",5083,"12645",472,1.00,546395.78,4685610.31,"EU","07",1755,"5",48.00,57.40,"Architectural","Metal","Architectural Hardware","Other Hardware","SCR","screw",,,27
"1BOW.27.101",5133,"12645",472,1.00,546395.78,4685610.31,"EU","07",1756,"6",57.40,67.60,"Architectural","Metal","Architectural Hardware","Other Hardware","SCR","screw",,,23
"1BOW.27.101",5042,"12645",472,1.00,546395.78,4685610.31,"EU","07",1754,"4",38.80,48.00,"Architectural","Metal","Architectural Hardware","Other Hardware","SCR","screw",,,8
"1BOW.27.101",5167,"12645",472,1.00,546395.78,4685610.31,"EU","07",1757,"7",67.60,73.40,"Architectural","Metal","Architectural Hardware","Other Hardware","SCR","screw",,,1
"1BOW.27.101",4995,"12645",472,1.00,546395.78,4685610.31,"EU","07",1753,"3",29.40,38.80,"Architectural","Metal","Architectural Hardware","Other Hardware","SCR","screw",,,7
"1BOW.27.101",4965,"12645",472,1.00,546395.78,4685610.31,"EU","07",1752,"2",12.00,29.40,"Architectural","Metal","Architectural Hardware","Other Hardware","SCR","screw",,,4
"1BOW.27.101",4953,"12645",472,1.00,546395.78,4685610.31,"EU","07",1752,"2",12.00,29.40,"Architectural","Metal","Architectural Hardware","Other Hardware","STAP","staple",,,1
