"P_IDENT","Catalog_ID","S_NYSM_NUM","UNIT_ID","Shape_Area","POINT_X","POINT_Y","U_TYPE","U_LBL","LEVEL_ID","L_STRAT","START","END","Assemblage","MATNAME","TYPENAME","CATNAME","CODE","IDENTIFY","BEGDATE","ENDDATE","N"
"1BOW.27.101",4818,12645,467,0.99,546394.58,4685600.05,"EU","03",1745,"2",25.8,116,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","UTI","blue transfer-printed ironstone/whiteware","1830","1865",9
"1BOW.27.101",4814,12645,467,0.99,546394.58,4685600.05,"EU","03",1745,"2",25.8,116,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","XI","undecorated ironstone/whiteware","1820","1900+",2
"1BOW.27.101",4767,12645,467,0.99,546394.58,4685600.05,"EU","03",1744,"1",3.8,25.8,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","XI","undecorated ironstone/whiteware","1820","1900+",5
"1BOW.27.101",4816,12645,467,0.99,546394.58,4685600.05,"EU","03",1745,"2",25.8,116,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","XI","undecorated ironstone/whiteware","1820","1900+",36
"1BOW.27.101",4804,12645,467,0.99,546394.58,4685600.05,"EU","03",1745,"2",25.8,116,"Domestic","Ceramics","Sherd","Redware","AGR","black-glazed redware",NA,NA,1
"1BOW.27.101",4803,12645,467,0.99,546394.58,4685600.05,"EU","03",1745,"2",25.8,116,"Domestic","Ceramics","Sherd","Redware","UNR","unidentified redware",NA,NA,2
"1BOW.27.101",4805,12645,467,0.99,546394.58,4685600.05,"EU","03",1745,"2",25.8,116,"Domestic","Ceramics","Sherd","Redware","XGR","unglazed redware",NA,NA,1
"1BOW.27.101",4809,12645,467,0.99,546394.58,4685600.05,"EU","03",1745,"2",25.8,116,"Domestic","Ceramics","Sherd","Stoneware","AGS","grey salt-glazed stoneware, Albany slip",NA,NA,1
"1BOW.27.101",4807,12645,467,0.99,546394.58,4685600.05,"EU","03",1745,"2",25.8,116,"Domestic","Ceramics","Sherd","Stoneware","OBS","buff salt-glazed stoneware, brown slip","1820","1900",3
"1BOW.27.101",4766,12645,467,0.99,546394.58,4685600.05,"EU","03",1744,"1",3.8,25.8,"Domestic","Ceramics","Sherd","Stoneware","OBS","buff salt-glazed stoneware, brown slip","1820","1900",1
"1BOW.27.101",4810,12645,467,0.99,546394.58,4685600.05,"EU","03",1745,"2",25.8,116,"Domestic","Ceramics","Sherd","Stoneware","OGS","grey salt-glazed stoneware, brown slip",NA,NA,2
"1BOW.27.101",4808,12645,467,0.99,546394.58,4685600.05,"EU","03",1745,"2",25.8,116,"Domestic","Ceramics","Sherd","Stoneware","OTSW","other stoneware",NA,NA,1
"1BOW.27.101",4813,12645,467,0.99,546394.58,4685600.05,"EU","03",1745,"2",25.8,116,"Domestic","Ceramics","Sherd","White Earthenware","UNW","unidentified white earthenware",NA,NA,1
"1BOW.27.101",4765,12645,467,0.99,546394.58,4685600.05,"EU","03",1744,"1",3.8,25.8,"Domestic","Ceramics","Sherd","Yellowware","XY","undecorated yellowware","1830","1940",2
"1BOW.27.101",4763,12645,467,0.99,546394.58,4685600.05,"EU","03",1744,"1",3.8,25.8,"Other","Ceramics","Non-Tableware Ceramic","Kiln Furniture","KHPR","kiln furniture; prop handles",NA,NA,1
"1BOW.27.101",4806,12645,467,0.99,546394.58,4685600.05,"EU","03",1745,"2",25.8,116,"Domestic","Ceramics","Pipe","Kaolin Pipe","MSK","Kaolin pipe stem frag, 4/64 in. bore",NA,NA,1
"1BOW.27.101",4773,12645,467,0.99,546394.58,4685600.05,"EU","03",1744,"1",3.8,25.8,"Architectural","Ceramics","Brick","Brick","OBR","unidentified brick",NA,NA,1
"1BOW.27.101",4802,12645,467,0.99,546394.58,4685600.05,"EU","03",1745,"2",25.8,116,"Architectural","Ceramics","Architectural Ceramic","Redware","DTR","redware field drainage pipe",NA,NA,7
"1BOW.27.101",4790,12645,467,0.99,546394.58,4685600.05,"EU","03",1745,"2",25.8,116,"Architectural","Glass","Flat Glass","Flat Glass","AFG","aqua flat glass",NA,NA,7
"1BOW.27.101",4762,12645,467,0.99,546394.58,4685600.05,"EU","03",1744,"1",3.8,25.8,"Architectural","Glass","Flat Glass","Flat Glass","CFG","clear flat glass",NA,NA,1
"1BOW.27.101",4791,12645,467,0.99,546394.58,4685600.05,"EU","03",1745,"2",25.8,116,"Architectural","Glass","Flat Glass","Flat Glass","CFG","clear flat glass",NA,NA,11
"1BOW.27.101",4793,12645,467,0.99,546394.58,4685600.05,"EU","03",1745,"2",25.8,116,"Domestic","Glass","Glass Vessel","Curved Glass","ACG","aqua curved glass",NA,NA,1
"1BOW.27.101",4788,12645,467,0.99,546394.58,4685600.05,"EU","03",1745,"2",25.8,116,"Domestic","Glass","Glass Vessel","Curved Glass","CCG","clear curved glass",NA,NA,1
"1BOW.27.101",4761,12645,467,0.99,546394.58,4685600.05,"EU","03",1744,"1",3.8,25.8,"Domestic","Glass","Glass Vessel","Curved Glass","CCG","clear curved glass",NA,NA,2
"1BOW.27.101",4792,12645,467,0.99,546394.58,4685600.05,"EU","03",1745,"2",25.8,116,"Domestic","Glass","Glass Vessel","Curved Glass","CVCG","clear curved glass with amethyst tint due to sun exposure","1880s","late 1910s",2
"1BOW.27.101",4786,12645,467,0.99,546394.58,4685600.05,"EU","03",1745,"2",25.8,116,"Domestic","Glass","Glass Vessel","Curved Glass","MLCG","milk-colored curved glass",NA,NA,1
"1BOW.27.101",4787,12645,467,0.99,546394.58,4685600.05,"EU","03",1745,"2",25.8,116,"Domestic","Glass","Glass Vessel","Curved Glass","OTCG","other curved glass",NA,NA,1
"1BOW.27.101",4789,12645,467,0.99,546394.58,4685600.05,"EU","03",1745,"2",25.8,116,"Domestic","Glass","Glass Vessel","Bottle Glass","CBG","clear bottle glass",NA,NA,1
"1BOW.27.101",4794,12645,467,0.99,546394.58,4685600.05,"EU","03",1745,"2",25.8,116,"Domestic","Glass","Glass Vessel","Bottle Glass","GBG","green bottle glass",NA,NA,1
"1BOW.27.101",4760,12645,467,0.99,546394.58,4685600.05,"EU","03",1744,"1",3.8,25.8,"Domestic","Glass","Glass Vessel","Bottle Glass","OBG","olive-green bottle glass",NA,NA,1
"1BOW.27.101",4795,12645,467,0.99,546394.58,4685600.05,"EU","03",1745,"2",25.8,116,"Domestic","Glass","Glass Vessel","Bottle Glass","OBG","olive-green bottle glass",NA,NA,1
"1BOW.27.101",4775,12645,467,0.99,546394.58,4685600.05,"EU","03",1744,"1",3.8,25.8,"Domestic","Other","Debris","Coal","OCI","cinder",NA,NA,73
"1BOW.27.101",4800,12645,467,0.99,546394.58,4685600.05,"EU","03",1745,"2",25.8,116,"Domestic","Other","Debris","Coal","OCI","cinder",NA,NA,7
"1BOW.27.101",4776,12645,467,0.99,546394.58,4685600.05,"EU","03",1744,"1",3.8,25.8,"Domestic","Other","Debris","Coal","OCO","coal",NA,NA,150
"1BOW.27.101",4801,12645,467,0.99,546394.58,4685600.05,"EU","03",1745,"2",25.8,116,"Domestic","Other","Debris","Coal","OCO","coal",NA,NA,15
"1BOW.27.101",4774,12645,467,0.99,546394.58,4685600.05,"EU","03",1744,"1",3.8,25.8,"Domestic","Other","Debris","Coal","OSL","slag",NA,NA,9
"1BOW.27.101",4799,12645,467,0.99,546394.58,4685600.05,"EU","03",1745,"2",25.8,116,"Domestic","Other","Debris","Coal","OSL","slag",NA,NA,2
"1BOW.27.101",4846,12645,469,1.25,546391.43,4685587.57,"EU","04",1746,"1",3,26.6,"Other","Bone/Antler","Refuse/Unmodified","Bone","UDB","unidentified bone frag",NA,NA,1
"1BOW.27.101",4845,12645,469,1.25,546391.43,4685587.57,"EU","04",1746,"1",3,26.6,"Other","Shell","Refuse/Unmodified","Clam Shell","CS","clam shell",NA,NA,1
"1BOW.27.101",4856,12645,469,1.25,546391.43,4685587.57,"EU","04",1747,"2",26.6,61.66,"Other","Shell","Refuse/Unmodified","Clam Shell","CS","clam shell",NA,NA,1
"1BOW.27.101",4851,12645,469,1.25,546391.43,4685587.57,"EU","04",1746,"1",3,26.6,"Other","Metal","Unidentified","Ferrous","UIS","unidentified iron/steel",NA,NA,1
"1BOW.27.101",4853,12645,469,1.25,546391.43,4685587.57,"EU","04",1746,"1",3,26.6,"Domestic","Metal","Personal Item","Clothing Related","BUC","buckle",NA,NA,1
"1BOW.27.101",4855,12645,469,1.25,546391.43,4685587.57,"EU","04",1747,"2",26.6,61.66,"Architectural","Metal","Architectural Hardware","Cut Nail","MCN","machine cut nail","ca. 1835",NA,1
"1BOW.27.101",6219,12645,469,1.25,546391.43,4685587.57,"EU","04",1746,"1",3,26.6,"Architectural","Metal","Architectural Hardware","Cut Nail","MCN","machine cut nail","ca. 1835",NA,8
"1BOW.27.101",6220,12645,469,1.25,546391.43,4685587.57,"EU","04",1746,"1",3,26.6,"Architectural","Metal","Architectural Hardware","Cut Nail","SPCN","cut spike","ca. 1790",NA,1
"1BOW.27.101",6221,12645,469,1.25,546391.43,4685587.57,"EU","04",1746,"1",3,26.6,"Architectural","Metal","Architectural Hardware","Cut Nail","UCN","unidentified cut nail","ca. 1790",NA,2
"1BOW.27.101",6222,12645,469,1.25,546391.43,4685587.57,"EU","04",1746,"1",3,26.6,"Architectural","Metal","Architectural Hardware","Wire Nail","CWN","common wire nail","1875",NA,3
"1BOW.27.101",6223,12645,469,1.25,546391.43,4685587.57,"EU","04",1746,"1",3,26.6,"Architectural","Metal","Architectural Hardware","Other Hardware","SCR","screw",NA,NA,1
"1BOW.27.101",4854,12645,469,1.25,546391.43,4685587.57,"EU","04",1746,"1",3,26.6,"Domestic","Metal","Domestic/Activity","Cap/Lid","LID","bottle/jar lid",NA,NA,1
"1BOW.27.101",4852,12645,469,1.25,546391.43,4685587.57,"EU","04",1746,"1",3,26.6,"Domestic","Metal","Domestic/Activity","Clock","CLOC","clock components",NA,NA,1
"1BOW.27.101",6224,12645,469,1.25,546391.43,4685587.57,"EU","04",1746,"1",3,26.6,"Domestic","Metal","Domestic/Activity","Cookware","MPAN","metal pan/dish",NA,NA,17
"1BOW.27.101",4843,12645,469,1.25,546391.43,4685587.57,"EU","04",1746,"1",3,26.6,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","BEI","blue edge-decorated ironstone/whiteware","1830","1860",1
"1BOW.27.101",4842,12645,469,1.25,546391.43,4685587.57,"EU","04",1746,"1",3,26.6,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","UTI","blue transfer-printed ironstone/whiteware","1830","1865",1
"1BOW.27.101",4840,12645,469,1.25,546391.43,4685587.57,"EU","04",1746,"1",3,26.6,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","UTI","blue transfer-printed ironstone/whiteware","1830","1865",3
"1BOW.27.101",4837,12645,469,1.25,546391.43,4685587.57,"EU","04",1746,"1",3,26.6,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","UTI","blue transfer-printed ironstone/whiteware","1830","1865",1
"1BOW.27.101",4844,12645,469,1.25,546391.43,4685587.57,"EU","04",1746,"1",3,26.6,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","XI","undecorated ironstone/whiteware","1820","1900+",12
"1BOW.27.101",4839,12645,469,1.25,546391.43,4685587.57,"EU","04",1746,"1",3,26.6,"Domestic","Ceramics","Sherd","Porcelain","UNZ","undecorated porcelain",NA,NA,3
"1BOW.27.101",4847,12645,469,1.25,546391.43,4685587.57,"EU","04",1746,"1",3,26.6,"Domestic","Ceramics","Sherd","Stoneware","AGS","grey salt-glazed stoneware, Albany slip",NA,NA,1
"1BOW.27.101",4841,12645,469,1.25,546391.43,4685587.57,"EU","04",1746,"1",3,26.6,"Domestic","Ceramics","Sherd","White Earthenware","UNW","unidentified white earthenware",NA,NA,1
"1BOW.27.101",4836,12645,469,1.25,546391.43,4685587.57,"EU","04",1746,"1",3,26.6,"Domestic","Ceramics","Sherd","Yellowware","RBY","Rockingham/Bennington yellowware","1830","1940",1
"1BOW.27.101",4838,12645,469,1.25,546391.43,4685587.57,"EU","04",1746,"1",3,26.6,"Domestic","Ceramics","Sherd","Yellowware","XY","undecorated yellowware","1830","1940",2
"1BOW.27.101",4850,12645,469,1.25,546391.43,4685587.57,"EU","04",1746,"1",3,26.6,"Architectural","Ceramics","Brick","Brick","OBR","unidentified brick",NA,NA,7
"1BOW.27.101",4830,12645,469,1.25,546391.43,4685587.57,"EU","04",1746,"1",3,26.6,"Architectural","Glass","Flat Glass","Flat Glass","AFG","aqua flat glass",NA,NA,121
"1BOW.27.101",4833,12645,469,1.25,546391.43,4685587.57,"EU","04",1746,"1",3,26.6,"Architectural","Glass","Flat Glass","Flat Glass","CFG","clear flat glass",NA,NA,2
"1BOW.27.101",4832,12645,469,1.25,546391.43,4685587.57,"EU","04",1746,"1",3,26.6,"Domestic","Glass","Glass Vessel","Tableware","OPTG","colored table glass, pressed",NA,NA,1
"1BOW.27.101",4835,12645,469,1.25,546391.43,4685587.57,"EU","04",1746,"1",3,26.6,"Domestic","Glass","Glass Vessel","Bottle Glass","ABG","aqua bottle glass",NA,NA,7
"1BOW.27.101",4834,12645,469,1.25,546391.43,4685587.57,"EU","04",1746,"1",3,26.6,"Domestic","Glass","Glass Vessel","Bottle Glass","CBG","clear bottle glass",NA,NA,5
"1BOW.27.101",4831,12645,469,1.25,546391.43,4685587.57,"EU","04",1746,"1",3,26.6,"Domestic","Glass","Glass Vessel","Bottle Glass","OBG","olive-green bottle glass",NA,NA,3
"1BOW.27.101",4849,12645,469,1.25,546391.43,4685587.57,"EU","04",1746,"1",3,26.6,"Domestic","Other","Debris","Coal","OCI","cinder",NA,NA,4
"1BOW.27.101",4848,12645,469,1.25,546391.43,4685587.57,"EU","04",1746,"1",3,26.6,"Domestic","Other","Debris","Coal","OSL","slag",NA,NA,1
"1BOW.27.101",2173,12645,470,1,546396.67,4685609.86,"EU","05",1729,"2A (South)",10,19,"Domestic","Bone/Antler","Refuse/Unmodified","Bone","KB","kitchen bone",NA,NA,18
"1BOW.27.101",2201,12645,470,1,546396.67,4685609.86,"EU","05",1730,"2B (North)",17.66,20.33,"Other","Bone/Antler","Refuse/Unmodified","Bone","UDB","unidentified bone frag",NA,NA,1
"1BOW.27.101",2103,12645,470,1,546396.67,4685609.86,"EU","05",1727,"1A (Outside)",3.33,10,"Other","Bone/Antler","Refuse/Unmodified","Bone","UDB","unidentified bone frag",NA,NA,2
"1BOW.27.101",2105,12645,470,1,546396.67,4685609.86,"EU","05",1727,"1A (Outside)",3.33,10,"Other","Shell","Refuse/Unmodified","Clam Shell","CS","clam shell",NA,NA,1
"1BOW.27.101",2112,12645,470,1,546396.67,4685609.86,"EU","05",1728,"1B (Inside)",14.33,17.66,"Other","Shell","Refuse/Unmodified","Oyster Shell","OYS","oyster shell",NA,NA,1
"1BOW.27.101",2197,12645,470,1,546396.67,4685609.86,"EU","05",1730,"2B (North)",17.66,20.33,"Other","Shell","Refuse/Unmodified","Oyster Shell","OYS","oyster shell",NA,NA,3
"1BOW.27.101",2164,12645,470,1,546396.67,4685609.86,"EU","05",1729,"2A (South)",10,19,"Other","Shell","Refuse/Unmodified","Oyster Shell","OYS","oyster shell",NA,NA,1
"1BOW.27.101",2104,12645,470,1,546396.67,4685609.86,"EU","05",1727,"1A (Outside)",3.33,10,"Other","Shell","Refuse/Unmodified","Oyster Shell","OYS","oyster shell",NA,NA,1
"1BOW.27.101",2207,12645,470,1,546396.67,4685609.86,"EU","05",1730,"2B (North)",17.66,20.33,"Other","Botanical","Sample","Charcoal","OCH","charcoal",NA,NA,11
"1BOW.27.101",2174,12645,470,1,546396.67,4685609.86,"EU","05",1729,"2A (South)",10,19,"Other","Botanical","Sample","Charcoal","OCH","charcoal",NA,NA,27
"1BOW.27.101",2204,12645,470,1,546396.67,4685609.86,"EU","05",1730,"2B (North)",17.66,20.33,"Other","Botanical","Sample","Nut","BNUT","nut (botanical)",NA,NA,1
"1BOW.27.101",2206,12645,470,1,546396.67,4685609.86,"EU","05",1730,"2B (North)",17.66,20.33,"Other","Botanical","Sample","Wood","WOOD","wood frag",NA,NA,2
"1BOW.27.101",2114,12645,470,1,546396.67,4685609.86,"EU","05",1728,"1B (Inside)",14.33,17.66,"Other","Botanical","Sample","Wood","WOOD","wood frag",NA,NA,1
"1BOW.27.101",2214,12645,470,1,546396.67,4685609.86,"EU","05",1730,"2B (North)",17.66,20.33,"Other","Metal","Unidentified","Cuprous","UIC","unidentified cuprous metal",NA,NA,1
"1BOW.27.101",2189,12645,470,1,546396.67,4685609.86,"EU","05",1729,"2A (South)",10,19,"Other","Metal","Unidentified","Ferrous","UIS","unidentified iron/steel",NA,NA,1
"1BOW.27.101",2193,12645,470,1,546396.67,4685609.86,"EU","05",1729,"2A (South)",10,19,"Other","Metal","Unidentified","Ferrous","UIS","unidentified iron/steel",NA,NA,2
"1BOW.27.101",2190,12645,470,1,546396.67,4685609.86,"EU","05",1729,"2A (South)",10,19,"Other","Metal","Unidentified","Ferrous","UIS","unidentified iron/steel",NA,NA,3
"1BOW.27.101",2194,12645,470,1,546396.67,4685609.86,"EU","05",1729,"2A (South)",10,19,"Other","Metal","Unidentified","Ferrous","UIS","unidentified iron/steel",NA,NA,7
"1BOW.27.101",2215,12645,470,1,546396.67,4685609.86,"EU","05",1730,"2B (North)",17.66,20.33,"Other","Metal","Unidentified","Ferrous","UIS","unidentified iron/steel",NA,NA,1
"1BOW.27.101",2191,12645,470,1,546396.67,4685609.86,"EU","05",1729,"2A (South)",10,19,"Other","Metal","Unidentified","Ferrous","UIS","unidentified iron/steel",NA,NA,1
"1BOW.27.101",2187,12645,470,1,546396.67,4685609.86,"EU","05",1729,"2A (South)",10,19,"Domestic","Metal","Personal Item","Clothing Related","CPIN","pin",NA,NA,1
"1BOW.27.101",2196,12645,470,1,546396.67,4685609.86,"EU","05",1729,"2A (South)",10,19,"Domestic","Metal","Personal Item","Clothing Related","OCMT","other clothing-related metal object",NA,NA,1
"1BOW.27.101",2195,12645,470,1,546396.67,4685609.86,"EU","05",1729,"2A (South)",10,19,"Domestic","Metal","Personal Item","Clothing Related","PEYE","eyelet/grommet clothing fastener",NA,NA,4
"1BOW.27.101",2213,12645,470,1,546396.67,4685609.86,"EU","05",1730,"2B (North)",17.66,20.33,"Architectural","Metal","Architectural Hardware","Cut Nail","MCN","machine cut nail","ca. 1835",NA,3
"1BOW.27.101",2111,12645,470,1,546396.67,4685609.86,"EU","05",1727,"1A (Outside)",3.33,10,"Architectural","Metal","Architectural Hardware","Cut Nail","MCN","machine cut nail","ca. 1835",NA,2
"1BOW.27.101",2185,12645,470,1,546396.67,4685609.86,"EU","05",1729,"2A (South)",10,19,"Architectural","Metal","Architectural Hardware","Cut Nail","MCN","machine cut nail","ca. 1835",NA,15
"1BOW.27.101",2180,12645,470,1,546396.67,4685609.86,"EU","05",1729,"2A (South)",10,19,"Architectural","Metal","Architectural Hardware","Cut Nail","OCN","other cut nail","ca. 1835",NA,1
"1BOW.27.101",2181,12645,470,1,546396.67,4685609.86,"EU","05",1729,"2A (South)",10,19,"Architectural","Metal","Architectural Hardware","Cut Nail","UCN","unidentified cut nail","ca. 1790",NA,4
"1BOW.27.101",2184,12645,470,1,546396.67,4685609.86,"EU","05",1729,"2A (South)",10,19,"Architectural","Metal","Architectural Hardware","Wire Nail","CWN","common wire nail","1875",NA,25
"1BOW.27.101",2115,12645,470,1,546396.67,4685609.86,"EU","05",1728,"1B (Inside)",14.33,17.66,"Architectural","Metal","Architectural Hardware","Wire Nail","CWN","common wire nail","1875",NA,1
"1BOW.27.101",2109,12645,470,1,546396.67,4685609.86,"EU","05",1727,"1A (Outside)",3.33,10,"Architectural","Metal","Architectural Hardware","Wire Nail","CWN","common wire nail","1875",NA,14
"1BOW.27.101",6226,12645,470,1,546396.67,4685609.86,"EU","05",1730,"2B (North)",17.66,20.33,"Architectural","Metal","Architectural Hardware","Wire Nail","CWN","common wire nail","1875",NA,4
"1BOW.27.101",2179,12645,470,1,546396.67,4685609.86,"EU","05",1729,"2A (South)",10,19,"Architectural","Metal","Architectural Hardware","Wire Nail","LCWN","large common wire nail (over 4 in. long)","1875",NA,1
"1BOW.27.101",2211,12645,470,1,546396.67,4685609.86,"EU","05",1730,"2B (North)",17.66,20.33,"Architectural","Metal","Architectural Hardware","Wire Nail","URN","unidentified wire nail","1875",NA,2
"1BOW.27.101",2182,12645,470,1,546396.67,4685609.86,"EU","05",1729,"2A (South)",10,19,"Architectural","Metal","Architectural Hardware","Wire Nail","URN","unidentified wire nail","1875",NA,2
"1BOW.27.101",2110,12645,470,1,546396.67,4685609.86,"EU","05",1727,"1A (Outside)",3.33,10,"Architectural","Metal","Architectural Hardware","Other Nail","UN","unidentified nail",NA,NA,1
"1BOW.27.101",2186,12645,470,1,546396.67,4685609.86,"EU","05",1729,"2A (South)",10,19,"Architectural","Metal","Architectural Hardware","Other Hardware","BWR","barbed wire","1886",NA,2
"1BOW.27.101",2177,12645,470,1,546396.67,4685609.86,"EU","05",1729,"2A (South)",10,19,"Architectural","Metal","Architectural Hardware","Other Hardware","SCR","screw",NA,NA,3
"1BOW.27.101",2212,12645,470,1,546396.67,4685609.86,"EU","05",1730,"2B (North)",17.66,20.33,"Architectural","Metal","Architectural Hardware","Other Hardware","TACK","tack",NA,NA,1
"1BOW.27.101",2178,12645,470,1,546396.67,4685609.86,"EU","05",1729,"2A (South)",10,19,"Architectural","Metal","Architectural Hardware","Other Hardware","TACK","tack",NA,NA,2
"1BOW.27.101",2216,12645,470,1,546396.67,4685609.86,"EU","05",1730,"2B (North)",17.66,20.33,"Architectural","Metal","Architectural Hardware","Other Architectural Metal","OAMT","other architectural metal",NA,NA,2
"1BOW.27.101",2107,12645,470,1,546396.67,4685609.86,"EU","05",1727,"1A (Outside)",3.33,10,"Domestic","Metal","Domestic/Activity","Automotive","AUTO","automotive engine parts",NA,NA,1
"1BOW.27.101",2183,12645,470,1,546396.67,4685609.86,"EU","05",1729,"2A (South)",10,19,"Domestic","Metal","Domestic/Activity","Horse/Ox/Mule Equipment","HNAI","horseshoe nail",NA,NA,1
"1BOW.27.101",2188,12645,470,1,546396.67,4685609.86,"EU","05",1729,"2A (South)",10,19,"Domestic","Metal","Domestic/Activity","Pens/Pencils","ERCL","pencil eraser clamp",NA,NA,1
"1BOW.27.101",2163,12645,470,1,546396.67,4685609.86,"EU","05",1729,"2A (South)",10,19,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","XI","undecorated ironstone/whiteware","1820","1900+",4
"1BOW.27.101",2205,12645,470,1,546396.67,4685609.86,"EU","05",1730,"2B (North)",17.66,20.33,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","XI","undecorated ironstone/whiteware","1820","1900+",3
"1BOW.27.101",2162,12645,470,1,546396.67,4685609.86,"EU","05",1729,"2A (South)",10,19,"Domestic","Ceramics","Sherd","Porcelain","GDZ","gilt-decorated porcelain","1660","1890",3
"1BOW.27.101",2171,12645,470,1,546396.67,4685609.86,"EU","05",1729,"2A (South)",10,19,"Domestic","Ceramics","Sherd","Redware","XGR","unglazed redware",NA,NA,1
"1BOW.27.101",2102,12645,470,1,546396.67,4685609.86,"EU","05",1727,"1A (Outside)",3.33,10,"Domestic","Ceramics","Pipe","Kaolin Pipe","OSK","Kaolin pipe stem frag, 6/64 in. bore",NA,NA,1
"1BOW.27.101",2172,12645,470,1,546396.67,4685609.86,"EU","05",1729,"2A (South)",10,19,"Architectural","Ceramics","Brick","Brick","OBR","unidentified brick",NA,NA,3
"1BOW.27.101",2100,12645,470,1,546396.67,4685609.86,"EU","05",1727,"1A (Outside)",3.33,10,"Architectural","Ceramics","Brick","Brick","OBR","unidentified brick",NA,NA,1
"1BOW.27.101",6225,12645,470,1,546396.67,4685609.86,"EU","05",1727,"1A (Outside)",3.33,10,"Architectural","Glass","Flat Glass","Flat Glass","AFG","aqua flat glass",NA,NA,2
"1BOW.27.101",2170,12645,470,1,546396.67,4685609.86,"EU","05",1729,"2A (South)",10,19,"Architectural","Glass","Flat Glass","Flat Glass","AFG","aqua flat glass",NA,NA,3
"1BOW.27.101",2167,12645,470,1,546396.67,4685609.86,"EU","05",1729,"2A (South)",10,19,"Architectural","Glass","Flat Glass","Flat Glass","CFG","clear flat glass",NA,NA,5
"1BOW.27.101",2165,12645,470,1,546396.67,4685609.86,"EU","05",1729,"2A (South)",10,19,"Domestic","Glass","Glass Object","Collar Stud","GCS","glass collar stud",NA,NA,1
"1BOW.27.101",2166,12645,470,1,546396.67,4685609.86,"EU","05",1729,"2A (South)",10,19,"Domestic","Glass","Glass Vessel","Tableware","COTG","colored table glass",NA,NA,1
"1BOW.27.101",2203,12645,470,1,546396.67,4685609.86,"EU","05",1730,"2B (North)",17.66,20.33,"Domestic","Glass","Glass Vessel","Curved Glass","CCG","clear curved glass",NA,NA,1
"1BOW.27.101",2169,12645,470,1,546396.67,4685609.86,"EU","05",1729,"2A (South)",10,19,"Domestic","Glass","Glass Vessel","Curved Glass","CCG","clear curved glass",NA,NA,5
"1BOW.27.101",2202,12645,470,1,546396.67,4685609.86,"EU","05",1730,"2B (North)",17.66,20.33,"Domestic","Glass","Glass Vessel","Curved Glass","LCG","clear curved glass, leaded",NA,NA,1
"1BOW.27.101",2168,12645,470,1,546396.67,4685609.86,"EU","05",1729,"2A (South)",10,19,"Domestic","Glass","Glass Vessel","Bottle Glass","BBG","blue bottle glass",NA,NA,1
"1BOW.27.101",2106,12645,470,1,546396.67,4685609.86,"EU","05",1727,"1A (Outside)",3.33,10,"Domestic","Glass","Glass Vessel","Bottle Glass","CBG","clear bottle glass",NA,NA,1
"1BOW.27.101",2108,12645,470,1,546396.67,4685609.86,"EU","05",1727,"1A (Outside)",3.33,10,"Domestic","Glass","Glass Vessel","Bottle Glass","CBG","clear bottle glass",NA,NA,1
"1BOW.27.101",2208,12645,470,1,546396.67,4685609.86,"EU","05",1730,"2B (North)",17.66,20.33,"Native","Mineral/Other","Fire-Cracked Rock","Fire-Cracked Rock","FCR","fire-cracked rock",NA,NA,4
"1BOW.27.101",2101,12645,470,1,546396.67,4685609.86,"EU","05",1727,"1A (Outside)",3.33,10,"Domestic","Other","Debris","Coal","OCI","cinder",NA,NA,4
"1BOW.27.101",2113,12645,470,1,546396.67,4685609.86,"EU","05",1728,"1B (Inside)",14.33,17.66,"Domestic","Other","Debris","Coal","OCI","cinder",NA,NA,1
"1BOW.27.101",2209,12645,470,1,546396.67,4685609.86,"EU","05",1730,"2B (North)",17.66,20.33,"Domestic","Other","Debris","Coal","OCI","cinder",NA,NA,153
"1BOW.27.101",2176,12645,470,1,546396.67,4685609.86,"EU","05",1729,"2A (South)",10,19,"Domestic","Other","Debris","Coal","OCI","cinder",NA,NA,172
"1BOW.27.101",2161,12645,470,1,546396.67,4685609.86,"EU","05",1729,"2A (South)",10,19,"Domestic","Other","Debris","Coal","OCO","coal",NA,NA,185
"1BOW.27.101",2210,12645,470,1,546396.67,4685609.86,"EU","05",1730,"2B (North)",17.66,20.33,"Domestic","Other","Debris","Coal","OCO","coal",NA,NA,102
"1BOW.27.101",2099,12645,470,1,546396.67,4685609.86,"EU","05",1727,"1A (Outside)",3.33,10,"Domestic","Other","Debris","Coal","OCO","coal",NA,NA,7
"1BOW.27.101",2200,12645,470,1,546396.67,4685609.86,"EU","05",1730,"2B (North)",17.66,20.33,"Domestic","Other","Debris","Coal","OSL","slag",NA,NA,3
"1BOW.27.101",2175,12645,470,1,546396.67,4685609.86,"EU","05",1729,"2A (South)",10,19,"Domestic","Other","Debris","Coal","OSL","slag",NA,NA,13
